C|010020|001|A|01|4G|350|199124|199123|1991285 |J| | |H|46 |42 |105 | 403 |  421 |    0 | 1.98 | |      |E| 35.18 | |N|   0 |104.70 |50 |40 |  4 |03|00|24|H|199106|M|199124|      |      | | 0 |P|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19911102|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  37186 |  255 |  0.00 |0.00 |26025 | |      |  | |  0 |  0 |1876 |00|S|5|Y|E|12|H|  0 | 40 | |Y|010020|    | | | | | | | | | | | | | | | | |N| |  0.00 |   0 |      0 |    0 |  0 |  0 | | 0 |    0 |   0 |      0 |    0 |    0 |   0 |00 |00 | | 0.00 | |0
I|010020|001|A|01|4G|350|199125|199126|1991333 |J| | |H|46 |42 |105 | 404 |  421 |    0 | 1.98 | |      |E| 35.18 | |N|   0 |104.70 |50 |40 | 28 |03|00|24|H|199106|M|199125|      |      | | 0 |I|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19911116|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  37769 |  255 |  0.00 |0.00 |30358 | |      |  | |  0 |  0 |  82 |00|S|5|Y|E|12|H|  0 | 40 | |Y|010020|ADJU|N|N|N|N|N|N|N|N|N|N|N|Y|N|Y|N|N|N|N|104.70 |   0 |      0 |    0 |  0 |  0 |H| 0 |    0 |  11 |   1100 |  428 |    0 | 404 |00 |00 |E| 0.00 | |0
I|010020|001|A|01|4G|350|199213|199213|1992148 |J| | |H|46 |42 |105 | 407 |  421 |    0 | 1.98 | |      |E| 35.18 | |N|   0 |104.70 |50 |40 | 39 |03|00|35|H|199106|M|199213|      |      | | 0 |I|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19920530|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  37769 |  586 |  0.00 |0.00 |30358 | |      |  | |  0 |  0 |1158 |00|S|5|Y|E|12|H|  0 | 40 | |Y|010020|EXTE|Y|N|N|N|N|N|N|N|N|N|N|Y|N|Y|N|N|N|N|105.00 |   0 |      0 |    0 |  0 |  0 |H| 0 |    0 |  11 |   1100 |  430 |    0 | 407 |00 |00 |E| 0.00 | |0
I|010020|001|A|01|4G|350|199218|199218|1992223 |J| | |H|46 |42 |104 | 407 |  421 |    0 | 1.98 | |      |E| 35.36 | |N|   0 |104.70 |50 |40 | 13-|03|00|23|H|199106|M|199218|      |      | | 0 |I|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19920808|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  37769 |  586 |  0.00 |0.00 |30358 | |      |  | |  0 |  0 |1528 |00|S|5|Y|E|12|H|  0 | 40 | |Y|010020|REME|Y|N|N|N|N|N|N|N|N|N|N|Y|N|N|N|N|N|N|103.60 |   0 |      0 |    0 |  0 |  0 |H| 0 |    0 |  11 |   1100 |  421 |    0 | 407 |00 |00 |E| 0.00 | |0
I|010020|001|A|01|4G|350|199220|199220|1992248 |J| | |H|46 |42 |105 | 401 |  421 |    0 | 1.98 | |      |E| 35.70 | |N|   0 |104.70 |50 |40 | 22 |03|00|28|H|199106|M|199220|      |      | | 0 |I|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19920905|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  37769 | 1045 |  0.00 |0.00 |30358 | |      |  | |  0 |  0 |1664 |00|S|5|Y|E|12|H|  0 | 40 | |Y|010020|EXTE|Y|N|N|N|N|N|N|N|N|N|N|Y|N|Y|N|N|N|N|105.20 |   0 |      0 |    0 |  0 |  0 |H| 0 |    0 |  11 |   1100 |  425 |    0 | 401 |00 |00 |E| 0.00 | |0
E|010020|001|A|01|4G|350|199224|199224|1992248 |J| | |H|46 |42 |105 | 401 |  421 |    0 | 1.98 | |      |E| 35.70 | |N|   0 |104.70 |50 |40 | 22 |03|00|30|H|199106|M|199220|      |      | | 0 |Y|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19921031|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  37769 | 1045 |  0.00 |0.00 |30834 | |      |  | |  0 |  0 |2067 |00|S|5|Y|E|12|H|  0 | 40 | |Y|010020|    | | | | | | | | | | | | | | | | |N| |  0.00 |   0 |      0 |    0 |  0 |  0 | | 0 |    0 |   0 |      0 |    0 |    0 |   0 |00 |00 | | 0.00 | |0
I|010020|001|A|01|4G|350|199321|199321|1993275 |J| | |H|46 |42 |105 | 426 |  421 |    0 | 1.98 | |      |E| 36.23 | |N|   0 |104.70 |50 |40 | 70 |03|00|30|H|199106|M|199321|      |      | | 0 |I|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19931002|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  39753 |  331 |  0.00 |0.00 |30834 | |      |  | |  0 |  0 |1801 |00|S|5|Y|E|12|H|  0 | 40 | |Y|010020|ADJU|N|N|N|N|N|N|N|N|N|N|N|Y|N|Y|N|N|N|N|105.20 |   0 |      0 |    0 |  0 |  0 |H| 0 |    0 |  11 |   1100 |  437 |    0 | 426 |00 |00 |E| 0.00 | |0
E|010020|001|A|01|4G|350|199323|199323|1993275 |J| | |H|46 |42 |105 | 426 |  421 |    0 | 1.98 | |      |E| 35.70 | |N|   0 |104.70 |50 |40 | 70 |03|00|31|H|199106|M|199321|      |      | | 0 |Y|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19931030|19910223|R |71|12|      |0| |  8.00 |20991231|1 |Y|B|Y| |  39753 |  331 |  0.00 |0.00 |32454 | |      |  | |  0 |  0 |2022 |00|S|5|Y|E|12|H|  0 | 40 | |Y|010020|    | | | | | | | | | | | | | | | | |N| |  0.00 |   0 |      0 |    0 |  0 |  0 | | 0 |    0 |   0 |      0 |    0 |    0 |   0 |00 |00 | | 0.00 | |0
I|010020|001|A|01|4G|350|199411|199411|1994139 |J| | |H|46 |42 |106 | 427 |  421 |    0 | 1.98 | |      |E| 36.04 | |N|   0 |104.70 |50 |40 | 81 |03|00|31|H|199106|M|199411|      |      | | 0 |I|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19940514|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  40375 |  637 |  0.00 |0.00 |32454 | |      |  | |  0 |  0 | 944 |00|S|5|Y|E|12|H|  0 | 40 | |Y|010020|EXTE|Y|N|N|N|N|N|N|N|N|N|N|Y|N|Y|N|N|N|N|105.80 |   0 |      0 |    0 |  0 |  0 |H| 0 |    0 |  11 |   1100 |  438 |    0 | 427 |00 |00 |E| 0.00 | |0
E|010020|001|A|01|4G|350|199423|199423|1994139 |J| | |H|46 |42 |106 | 427 |  421 |    0 | 1.98 | |      |E| 36.57 | |N|   0 |104.70 |50 |40 | 81 |03|00|21|H|199106|M|199411|      |      | | 0 |Y|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19941029|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  40375 | 1045 |  0.00 |0.00 |32962 | |      |  | |  0 |  0 |2009 |00|S|5|Y|E|12|H|  0 | 40 | |Y|010020|    | | | | | | | | | | | | | | | | |N| |  0.00 |   0 |      0 |    0 |  0 |  0 | | 0 |    0 |   0 |      0 |    0 |    0 |   0 |00 |00 | | 0.00 | |0
